upload_date,avg_views,avg_rating
2005-01-16,8400.931494661922,3.9324822064056955
2005-06-06,12014.953558504221,3.950446320868517
2006-08-04,39229.46875,4.1426988636363635
2006-05-21,31356.99027237354,4.156556420233463
2006-05-17,30153.118506493505,4.1758279220779215
2007-04-20,50867.2,4.569999999999999
2004-10-09,4575.432324243182,3.7436477358018525
2004-10-24,4393.907883082374,3.7562031296132283
2004-12-20,6765.658489096573,3.8902959501557635
2005-02-24,7311.334916864608,3.9923119556611244
2006-04-23,27541.13287671233,4.144027397260275
2005-07-06,14405.96304467733,4.043932708218422
2005-06-16,15358.238198589257,3.9824145415084105
2007-04-19,54981.36363636364,4.2709090909090905
2006-12-25,38526.55357142857,4.1866964285714285
2004-09-02,3466.0218228498074,3.488774782484668
2005-07-31,16799.83542039356,4.021729278473464
2005-10-04,18204.6294881589,4.073903743315507
2005-08-03,14406.284061020515,3.9969542346133604
2005-08-14,17116.960555555557,3.938355555555555
2006-07-14,40473.68191268191,4.275322245322245
2006-05-15,31248.23010380623,4.167335640138408
2005-06-13,14830.795735129068,3.968692480359147
2006-12-01,43595.35172413793,4.3101379310344825
2006-02-28,25589.154401154403,4.062150072150072
2006-08-05,35737.10238095238,4.24654761904762
2006-08-19,41130.224,4.242826666666667
2007-03-29,64512.46875,4.3475
2007-05-15,199902.5,4.471666666666667
2006-02-09,26615.87334801762,4.094019823788547
2006-04-30,35598.46687211094,4.224098613251155
2005-12-11,26385.55845410628,4.106347826086957
2006-12-26,67374.48113207547,4.3198113207547175
2006-11-13,57625.095588235294,4.223088235294118
2006-03-18,32270.54201680672,4.183711484593839
2006-11-22,33285.71974522293,4.185541401273886
2006-09-07,38684.90571428571,4.180714285714286
2006-06-30,36042.83632286995,4.223923766816144
2006-06-20,33657.020599250936,4.213501872659177
2006-12-22,48077.2479338843,4.226776859504132
2004-10-03,4525.869825436409,3.7457306733167095
2006-03-30,25769.303896103895,4.153727272727273
2006-04-06,29416.69756097561,4.137878048780488
2006-12-18,43368.0,4.238235294117647
2006-11-16,34891.49659863945,4.112176870748299
2004-10-26,4711.531107305936,3.821546803652968
2005-10-18,29691.353823088455,3.9892578710644684
2005-11-18,22777.45892857143,4.116017857142856
2005-06-23,12233.203655352481,3.983921671018278
2006-08-02,30514.341650671784,4.1928982725527835
2006-06-14,25474.268041237112,4.133986254295532
2005-12-18,25003.309677419355,4.063198156682027
2007-01-31,54302.0,4.392317073170732
2007-05-29,72401.0,4.502
2004-11-05,3655.944749862562,3.8849422759758103
2004-10-12,5019.712160082094,3.738632632119035
2004-11-01,5008.238064722846,3.7606984940724124
2004-12-05,5586.60054880439,3.8827518620148966
2005-10-27,21541.370342205322,4.0549125475285175
2007-04-02,72897.36363636363,4.4404545454545445
2007-04-11,82534.22727272728,4.422727272727273
2006-03-07,26815.34512022631,3.993804809052333
2004-09-15,4065.2355536578425,3.663734699686878
2005-08-27,18781.323780487804,4.039841463414634
2005-11-28,25024.39814814815,4.066805555555556
2006-05-18,31200.221751412428,4.107711864406778
2007-01-15,43894.0,4.532096774193549
2005-09-20,19931.325536062377,4.003014944769331
2005-08-08,19009.33122847302,3.986061997703789
2006-05-20,29106.801694915255,4.257220338983051
2006-01-24,25335.215938303343,4.10672236503856
2006-12-12,47357.72388059701,4.196865671641792
2005-08-30,17982.519206145967,4.0579193341869395
2007-04-07,84735.91666666667,4.172916666666667
2006-07-21,31111.40425531915,4.152813238770685
2007-01-03,37806.717391304344,4.2668478260869565
2005-06-09,10454.65746421268,3.861707566462167
2005-12-07,25014.99173553719,4.048668503213958
2007-05-03,60284.5,4.011666666666667
2004-12-03,5549.433579929238,3.8952428433579933
2006-01-22,30911.97235576923,4.163810096153845
2005-10-10,18808.90199203187,3.9975059760956175
2005-01-13,5874.774899671653,3.9349799343305367
2004-12-30,6036.402535657686,3.897705229793979
2005-03-12,9204.008849557522,3.9777610619469024
2006-01-04,27155.125340599454,4.068619436875568
2005-02-23,7891.248438250841,4.039538683325324
2006-08-08,33674.55106888361,4.246817102137767
2007-03-22,29644.194444444445,3.764444444444444
2007-05-30,268760.0,4.33
2006-08-27,34067.63456090652,4.228810198300283
2006-03-13,34056.03714710253,4.133714710252601
2005-02-17,7590.388152766953,3.956593920498831
2007-01-14,42036.775862068964,4.245
2006-08-31,36868.53155339806,4.1301699029126215
2006-08-17,41732.549689440995,4.038136645962733
2005-10-26,21948.044,4.025624
2005-06-10,13221.746471510716,4.013810768426556
2004-12-06,5177.026858699884,3.9121331257298575
2005-05-24,13699.2547112462,3.9710881458966574
2005-03-03,7621.960332451832,3.905062334718548
2005-09-28,19726.99422799423,4.012734487734488
2007-03-27,96538.3,4.406
2006-06-28,28711.624074074072,4.058703703703704
2005-09-01,16505.836668818592,3.9675403486120073
2005-11-22,22951.47981651376,4.108844036697247
2006-11-05,45778.64971751413,4.24734463276836
2007-05-23,94495.66666666667,3.668333333333333
2005-06-27,16436.79417989418,4.00894708994709
2006-02-16,29061.627749576986,4.10522842639594
2006-01-03,28287.686159844056,4.054249512670565
2005-11-25,24177.588183421518,4.161358024691357
2006-07-04,26164.067146282974,4.166498800959233
2005-10-08,20137.30539887188,4.034802578565674
2006-02-25,24422.0,4.068850574712643
2005-12-23,25506.657247037376,4.083236098450318
2005-09-19,18281.687070151307,3.9979436038514433
2006-02-08,26844.178571428572,4.124396551724138
2007-04-03,89940.2,4.5035
2004-11-06,4385.051986853899,3.8724350164326258
