upload_date,avg_views,avg_rating
2005-06-06,12014.953558504221,3.9504463208685157
2005-01-16,8400.931494661922,3.9324822064056937
2006-05-17,30153.118506493505,4.175827922077923
2006-05-21,31356.99027237354,4.156556420233463
2007-04-20,50867.2,4.570000000000001
2004-10-24,4393.907883082374,3.756203129613226
2006-04-23,27541.13287671233,4.144027397260275
2007-04-19,54981.36363636364,4.270909090909091
2005-08-14,17116.960555555557,3.9383555555555554
2005-08-03,14406.284061020515,3.996954234613361
2005-10-04,18204.6294881589,4.073903743315508
2007-03-29,64512.46875,4.347500000000001
2006-02-28,25589.154401154403,4.062150072150073
2006-12-01,43595.35172413793,4.3101379310344825
2006-02-09,26615.87334801762,4.094019823788547
2006-12-26,67374.48113207547,4.319811320754717
2006-11-13,57625.095588235294,4.223088235294117
2006-09-07,38684.90571428571,4.180714285714286
2006-06-30,36042.83632286995,4.223923766816144
2006-03-18,32270.54201680672,4.183711484593838
2006-12-22,48077.2479338843,4.226776859504133
2004-10-03,4525.869825436409,3.7457306733167086
2006-11-16,34891.49659863945,4.112176870748299
2006-12-18,43368.0,4.238235294117647
2004-10-26,4711.531107305936,3.821546803652968
2006-06-14,25474.268041237112,4.1339862542955315
2007-01-31,54302.0,4.392317073170731
2004-11-01,5008.238064722846,3.7606984940724133
2004-12-05,5586.60054880439,3.882751862014896
2004-11-05,3655.944749862562,3.884942275975811
2006-03-07,26815.34512022631,3.9938048090523335
2005-08-27,18781.323780487804,4.039841463414634
2007-01-15,43894.0,4.5320967741935485
2005-09-20,19931.325536062377,4.0030149447693315
2005-08-08,19009.33122847302,3.9860619977037888
2006-01-24,25335.215938303343,4.10672236503856
2006-05-20,29106.801694915255,4.257220338983052
2007-01-03,37806.717391304344,4.2668478260869565
2006-12-12,47357.72388059701,4.196865671641791
2005-06-09,10454.65746421268,3.861707566462168
2004-12-03,5549.433579929238,3.895242843357993
2005-01-13,5874.774899671653,3.934979934330536
2004-12-30,6036.402535657686,3.8977052297939774
2007-03-22,29644.194444444445,3.764444444444445
2005-10-10,18808.90199203187,3.997505976095618
2005-03-12,9204.008849557522,3.9777610619469033
2005-02-23,7891.248438250841,4.039538683325324
2006-01-22,30911.97235576923,4.1638100961538465
2006-08-08,33674.55106888361,4.246817102137768
2006-03-13,34056.03714710253,4.133714710252599
2006-08-17,41732.549689440995,4.038136645962732
2005-09-01,16505.836668818592,3.967540348612009
2005-11-22,22951.47981651376,4.108844036697248
2005-09-28,19726.99422799423,4.0127344877344875
2005-06-27,16436.79417989418,4.008947089947091
2006-02-16,29061.627749576986,4.10522842639594
2005-09-19,18281.687070151307,3.9979436038514433
2005-06-14,12827.494073275862,3.9887446120689654
2005-04-12,9575.99609375,3.8787060546874996
2006-09-24,32131.71052631579,4.256917293233084
2006-01-18,22785.371781668382,4.042193614830072
2005-05-10,13154.744622173193,4.028240485383343
2005-11-17,23067.564325177584,4.011333859510654
2006-08-11,35852.982188295166,4.072569974554706
2004-11-03,4258.097880299252,3.741658354114715
2004-10-20,3949.776168352009,3.7848729160972945
2005-05-11,11768.629541108987,3.966773422562142
2005-09-26,20878.5487544484,4.047423487544485
2005-12-22,26261.83403895004,4.035613886536832
2004-10-14,4472.534836980795,3.7602880750334986
2005-05-23,14294.754802259888,3.9689152542372885
2005-03-26,9915.30751173709,3.991765258215962
2005-03-17,7813.863527533918,3.9250319233838784
2007-01-10,55062.67901234568,4.243580246913581
2005-03-23,8890.240402193784,3.9581855575868365
2006-06-02,31406.77619047619,4.147380952380952
2005-09-25,17413.849852071005,4.036560650887574
2005-10-25,18241.93744922827,4.015280259951258
2005-09-14,16772.06868304978,3.9880088216761185
2006-09-25,36150.055147058825,4.240330882352941
2005-04-20,11255.918032786885,3.8679185295578735
2006-07-18,37109.93346379648,4.136986301369863
2005-09-12,22097.32985852569,3.9787341772151903
2006-07-02,34242.996086105675,4.269060665362034
2007-01-11,58736.49438202247,4.240112359550562
2006-12-15,46933.633802816905,4.179366197183099
2006-09-18,39522.56535947712,4.253921568627451
2004-11-09,3829.470072992701,3.7563299270072994
2005-06-17,14320.62330316742,4.046860859728508
2005-01-23,6721.042277103391,3.985835077438257
2005-04-09,9217.409866297832,3.877971415398801
2006-11-25,59206.569696969695,4.233636363636364
2006-08-12,37654.903141361254,4.265052356020943
2006-09-10,37183.88698630137,4.257123287671233
2007-07-19,6585.0,4.33
